,Id,MSSubClass,LotFrontage,LotArea,Alley,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,MS_Zoning_group,LotShape_group,LandContour_group,LotConfig_group,Condition1_group,BldgType_group,HouseStyle_group,RoofStyle_group,Exterior1st_group,Exterior2nd_group,MasVnrType_group,ExterCond_group,Foundation_group,BsmtQual_group,BsmtCond_group,HeatingQC_group,Electrical_group,GarageCond_group,SaleType_group,SaleCondition_group
869,870,60,80.0,9938,No_alley_access,Gtl,SawyerW,7,5,1993,1994,246.0,Gd,No,GLQ,750,Unf,0,300,1050,Y,1062,887,0,1949,1,0,2,1,3,1,Gd,8,1,TA,Attchd,1993.0,Fin,2,574,TA,Y,156,90,0,0,0,0,No_pool,GdPrv,0,6,2010,236000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,Other,Other,BrkFace,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
870,871,20,60.0,6600,No_alley_access,Gtl,NAmes,5,5,1962,1962,0.0,TA,No,Unf,0,Unf,0,894,894,N,894,0,0,894,0,0,1,0,2,1,TA,5,0,No_fireplace,Detchd,1962.0,Unf,1,308,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,8,2009,109500,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
871,872,60,70.0,8750,No_alley_access,Gtl,CollgCr,6,5,1998,1998,116.0,TA,No,GLQ,505,Unf,0,299,804,Y,804,878,0,1682,0,0,2,1,3,1,Gd,7,0,No_fireplace,Attchd,1998.0,RFn,2,523,TA,Y,0,77,0,0,0,0,No_pool,No_fence,0,6,2010,200500,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,BrkFace,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
872,873,20,74.0,8892,No_alley_access,Gtl,NAmes,5,7,1953,1996,0.0,Gd,Av,Unf,0,Unf,0,105,105,Y,910,0,0,910,0,0,1,0,3,1,Gd,5,0,No_fireplace,Attchd,1953.0,Unf,2,414,TA,Y,196,0,150,0,0,0,No_pool,GdWo,0,10,2008,116000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
873,874,40,60.0,12144,No_alley_access,Gtl,NAmes,5,7,1949,1950,0.0,Gd,No,Rec,375,Unf,0,457,832,Y,1036,0,232,1268,0,0,1,0,3,1,TA,6,1,Gd,Attchd,1949.0,Unf,1,288,TA,Y,0,28,0,0,0,0,No_pool,No_fence,0,9,2009,133000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
874,875,50,52.0,5720,No_alley_access,Gtl,OldTown,5,6,1941,1950,0.0,TA,No,Unf,0,Unf,0,676,676,Y,676,455,0,1131,0,0,1,1,3,1,TA,5,0,No_fireplace,Detchd,1941.0,Unf,1,200,TA,Y,26,0,0,0,0,0,No_pool,No_fence,0,8,2009,66500,Other,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,
875,876,60,75.0,9000,No_alley_access,Gtl,Somerst,8,5,2007,2007,0.0,Gd,Av,GLQ,64,Unf,0,1120,1184,Y,1184,1426,0,2610,0,0,2,1,4,1,Ex,11,1,Gd,BuiltIn,2007.0,Fin,2,550,TA,Y,208,364,0,0,0,0,No_pool,No_fence,0,8,2007,303477,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,New,Parital
876,877,20,94.0,25286,No_alley_access,Mod,Mitchel,4,5,1963,1963,0.0,TA,Gd,ALQ,633,Unf,0,431,1064,Y,1040,0,0,1040,1,0,1,0,3,1,TA,5,0,No_fireplace,Attchd,1963.0,Unf,2,648,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,1,2007,132250,FV/ RL,Reg,Other,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,PConc,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
877,878,60,74.0,8834,No_alley_access,Gtl,NridgHt,9,5,2004,2005,216.0,Gd,No,GLQ,1170,Unf,0,292,1462,Y,1462,762,0,2224,1,0,2,1,4,1,Ex,10,1,Gd,Attchd,2004.0,Fin,3,738,TA,Y,184,0,0,0,0,0,No_pool,No_fence,0,6,2009,350000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Shed/Flat/Hip/Mansard,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,Stone,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
878,879,85,88.0,11782,No_alley_access,Gtl,Sawyer,5,7,1961,1995,0.0,TA,Av,ALQ,899,Unf,0,210,1109,Y,1155,0,0,1155,1,0,1,0,3,1,Gd,6,0,No_fireplace,Detchd,1987.0,Unf,2,576,TA,Y,192,0,0,0,0,0,No_pool,MnPrv,400,6,2010,148000,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
879,880,20,,7000,No_alley_access,Gtl,CollgCr,5,8,1978,2005,90.0,Gd,No,ALQ,646,Unf,0,218,864,Y,864,0,0,864,1,0,1,0,3,1,TA,6,0,No_fireplace,Attchd,1978.0,Unf,1,336,TA,Y,0,0,0,0,0,0,No_pool,GdWo,0,7,2009,136500,FV/ RL,Irregular,Lvl,CulDSac/ FR,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,BrkFace,Gd/Fa/Po,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
880,881,20,60.0,7024,No_alley_access,Gtl,Edwards,5,5,2005,2006,0.0,TA,No,ALQ,980,Unf,0,110,1090,Y,1090,0,0,1090,1,0,1,1,2,1,TA,5,0,No_fireplace,Attchd,2005.0,Fin,2,450,TA,Y,0,49,0,0,0,0,No_pool,No_fence,0,6,2007,157000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
881,882,50,44.0,13758,No_alley_access,Gtl,Timber,7,5,1990,1991,117.0,Gd,Mn,LwQ,902,Unf,0,254,1156,Y,1187,530,0,1717,0,0,2,1,3,1,Gd,7,1,TA,Attchd,1990.0,RFn,2,400,TA,Y,168,36,0,0,0,0,No_pool,No_fence,0,4,2007,187500,FV/ RL,Irregular,Lvl,CulDSac/ FR,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,BrkFace,Gd/Fa/Po,Wood/CBlock,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
882,883,60,,9636,No_alley_access,Gtl,Gilbert,6,5,1992,1993,0.0,TA,No,Unf,0,Unf,0,808,808,Y,808,785,0,1593,0,0,2,1,3,1,TA,7,1,TA,BuiltIn,1993.0,RFn,2,389,TA,Y,342,40,0,0,0,0,No_pool,MnPrv,0,12,2009,178000,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
883,884,75,60.0,6204,No_alley_access,Gtl,SWISU,4,5,1912,1950,0.0,Gd,No,Unf,0,Unf,0,795,795,N,954,795,481,2230,1,0,1,0,5,1,TA,10,0,No_fireplace,Detchd,1997.0,Unf,1,440,TA,Y,0,188,0,0,0,0,No_pool,No_fence,0,3,2006,118500,FV/ RL,Reg,Bnk,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,PConc,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
884,885,20,65.0,7150,No_alley_access,Gtl,NAmes,5,5,1967,1967,60.0,TA,No,BLQ,432,Unf,0,460,892,Y,892,0,0,892,0,0,1,0,3,1,TA,5,0,No_fireplace,Attchd,1967.0,RFn,1,288,TA,Y,0,0,0,0,0,0,No_pool,GdWo,0,7,2009,100000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
885,886,120,50.0,5119,No_alley_access,Gtl,Somerst,9,5,1999,2000,60.0,Gd,Av,GLQ,1238,Unf,0,460,1698,Y,1709,0,0,1709,1,0,2,0,2,1,Gd,5,1,TA,Attchd,1999.0,Fin,2,506,TA,Y,97,65,0,0,0,0,No_pool,No_fence,0,1,2008,328900,FV/ RL,Irregular,Lvl,CulDSac/ FR,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,BrkFace,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,
886,887,90,70.0,8393,No_alley_access,Gtl,NAmes,5,5,1959,2005,122.0,TA,No,LwQ,528,Unf,0,1098,1626,Y,1712,0,0,1712,0,0,2,0,4,2,TA,8,0,No_fireplace,Attchd,2005.0,Fin,2,588,TA,Y,272,54,0,0,0,0,No_pool,No_fence,0,6,2006,145000,FV/ RL,Reg,Lvl,Inside/Corner,Other,Duplex/Twnhs/2fmCon,1Story/SLvl,Gable/Gambrel,Other,Other,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Family/Abnormal/AdjLand
887,888,50,59.0,16466,No_alley_access,Gtl,Edwards,5,7,1955,1955,0.0,TA,No,Unf,0,Unf,0,816,816,Y,872,521,0,1393,0,0,1,1,3,1,TA,8,0,No_fireplace,Attchd,1955.0,Unf,1,300,TA,Y,121,0,0,0,265,0,No_pool,No_fence,0,4,2008,135500,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,None/BrkCmn,Gd/Fa/Po,PConc,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
888,889,20,95.0,15865,No_alley_access,Mod,NAmes,8,6,1970,1970,0.0,Gd,Gd,ALQ,351,Rec,823,1043,2217,Y,2217,0,0,2217,1,0,2,0,4,1,Gd,8,1,TA,Attchd,1970.0,Unf,2,621,TA,Y,81,207,0,0,224,0,No_pool,No_fence,0,10,2007,268000,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Other,None/BrkCmn,Gd/Fa/Po,PConc,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
889,890,20,128.0,12160,No_alley_access,Gtl,NAmes,6,4,1953,1953,90.0,TA,No,BLQ,1024,Unf,0,481,1505,Y,1505,0,0,1505,1,0,1,0,2,1,TA,6,1,TA,Attchd,1953.0,RFn,2,505,TA,Y,0,0,0,162,0,0,No_pool,No_fence,0,2,2009,149500,FV/ RL,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Other,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
890,891,50,60.0,8064,No_alley_access,Gtl,NAmes,5,7,1949,2006,0.0,TA,Mn,Unf,0,Unf,0,672,672,Y,672,252,0,924,0,0,1,0,3,1,TA,6,1,Po,Detchd,2003.0,Unf,2,576,TA,Y,0,0,0,0,0,0,No_pool,MnPrv,2000,7,2007,122900,FV/ RL,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,None/BrkCmn,Gd/Fa/Po,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
891,892,60,70.0,11184,No_alley_access,Gtl,Sawyer,6,5,1978,1978,92.0,TA,No,LwQ,226,Rec,500,192,918,Y,918,765,0,1683,0,0,2,1,3,1,TA,7,1,TA,Attchd,1978.0,RFn,2,440,TA,Y,243,0,0,0,0,0,No_pool,No_fence,0,7,2009,172500,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
892,893,20,70.0,8414,No_alley_access,Gtl,Sawyer,6,8,1963,2003,0.0,TA,No,GLQ,663,Unf,0,396,1059,Y,1068,0,0,1068,0,1,1,0,3,1,TA,6,0,No_fireplace,Attchd,1963.0,RFn,1,264,TA,Y,192,0,0,0,0,0,No_pool,MnPrv,0,2,2006,154500,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
893,894,20,,13284,No_alley_access,Gtl,Sawyer,5,5,1954,1954,0.0,TA,Mn,BLQ,1064,Unf,0,319,1383,Y,1383,0,0,1383,1,0,1,0,3,1,TA,6,1,Gd,Attchd,1954.0,Unf,1,354,TA,Y,511,116,0,0,0,0,No_pool,GdPrv,0,6,2008,165000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
894,895,90,64.0,7018,No_alley_access,Gtl,SawyerW,5,5,1979,1979,0.0,TA,No_basement,No_basement,0,No_basement,0,0,0,Y,1535,0,0,1535,0,0,2,0,4,2,TA,8,0,No_fireplace,Attchd,1979.0,Unf,2,400,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,6,2009,118858,FV/ RL,Reg,Bnk,Inside/Corner,Other,Duplex/Twnhs/2fmCon,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,No_basement,No_basement,TA,SBrkr,Garage_present,Other,Normal/Alloca
895,896,60,71.0,7056,No_alley_access,Gtl,NAmes,6,5,1963,1963,415.0,TA,No,BLQ,400,Unf,0,380,780,Y,983,813,0,1796,1,0,1,1,4,1,TA,8,1,TA,Attchd,1963.0,RFn,2,483,TA,Y,0,50,0,0,0,0,No_pool,No_fence,0,10,2008,140000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
896,897,30,50.0,8765,Grvl,Gtl,IDOTRR,4,6,1936,1950,0.0,TA,No,ALQ,285,Unf,0,666,951,N,951,0,0,951,0,0,1,0,2,1,TA,6,0,No_fireplace,Detchd,1936.0,Unf,1,327,TA,Y,0,28,0,0,0,0,No_pool,No_fence,0,4,2006,106500,Other,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,
897,898,90,64.0,7018,No_alley_access,Gtl,SawyerW,5,5,1979,1979,0.0,TA,No_basement,No_basement,0,No_basement,0,0,0,Y,1120,1120,0,2240,0,0,2,0,6,2,TA,12,0,No_fireplace,Detchd,1979.0,Unf,2,528,TA,Y,154,0,0,0,0,0,No_pool,No_fence,0,6,2009,142953,FV/ RL,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,Duplex/Twnhs/2fmCon,2.5Fin/2Story,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,No_basement,No_basement,TA,SBrkr,Garage_present,Other,Normal/Alloca
898,899,20,100.0,12919,No_alley_access,Gtl,NridgHt,9,5,2009,2010,760.0,Ex,Gd,GLQ,2188,Unf,0,142,2330,Y,2364,0,0,2364,1,0,2,1,2,1,Ex,11,2,Gd,Attchd,2009.0,Fin,3,820,TA,Y,0,67,0,0,0,0,No_pool,No_fence,0,3,2010,611657,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,Stone,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,New,Parital
899,900,20,65.0,6993,No_alley_access,Gtl,Sawyer,5,7,1961,1994,0.0,TA,No,BLQ,465,Unf,0,447,912,Y,1236,0,0,1236,0,0,1,0,3,1,TA,6,1,TA,Attchd,1961.0,Unf,1,288,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,6,2006,135000,FV/ RL,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
900,901,20,,7340,No_alley_access,Gtl,NAmes,4,6,1971,1971,0.0,TA,No,ALQ,322,Unf,0,536,858,Y,858,0,0,858,0,0,1,0,2,1,TA,4,0,No_fireplace,Detchd,1979.0,Unf,1,684,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,6,2007,110000,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
901,902,20,64.0,8712,No_alley_access,Gtl,NAmes,5,7,1957,2000,0.0,TA,Mn,BLQ,860,Unf,0,132,992,Y,1306,0,0,1306,1,0,1,0,2,1,TA,5,0,No_fireplace,Detchd,1968.0,Unf,1,756,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,5,2009,153000,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Other,None/BrkCmn,Gd/Fa/Po,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
902,903,60,63.0,7875,No_alley_access,Gtl,Gilbert,7,5,2003,2003,0.0,Gd,No,Unf,0,Unf,0,783,783,Y,807,702,0,1509,0,0,2,1,3,1,Gd,8,1,Gd,Attchd,2003.0,Fin,2,393,TA,Y,0,75,0,0,0,0,No_pool,No_fence,0,7,2006,180000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
903,904,20,50.0,14859,No_alley_access,Gtl,Gilbert,7,5,2006,2006,27.0,Gd,No,Unf,0,Unf,0,1670,1670,Y,1670,0,0,1670,0,0,2,0,3,1,Gd,7,1,Gd,Attchd,2006.0,RFn,3,690,TA,Y,144,60,0,0,0,0,No_pool,No_fence,0,8,2006,240000,FV/ RL,Irregular,Other,CulDSac/ FR,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,BrkFace,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,New,Parital
904,905,20,,6173,No_alley_access,Gtl,Sawyer,5,6,1967,1967,75.0,TA,No,GLQ,599,Unf,0,277,876,Y,902,0,0,902,0,0,1,0,3,1,TA,6,0,No_fireplace,Attchd,1967.0,Unf,1,288,TA,Y,0,0,0,0,0,0,No_pool,MnPrv,0,8,2007,125500,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
905,906,20,80.0,9920,No_alley_access,Gtl,NAmes,5,5,1954,1954,110.0,TA,No,Rec,354,LwQ,290,412,1056,Y,1063,0,0,1063,1,0,1,0,3,1,TA,6,0,No_fireplace,Attchd,1954.0,RFn,1,280,TA,Y,0,0,164,0,0,0,No_pool,MnPrv,0,2,2010,128000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,Stone,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
906,907,20,116.0,13501,No_alley_access,Gtl,Somerst,8,5,2006,2006,208.0,Gd,No,GLQ,63,Unf,0,1560,1623,Y,1636,0,0,1636,1,0,2,0,3,1,Gd,8,1,Gd,Attchd,2006.0,RFn,3,865,TA,Y,0,60,0,0,0,0,No_pool,No_fence,0,6,2007,255000,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,Stone,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
907,908,50,86.0,11500,No_alley_access,Gtl,Crawfor,7,7,1936,1987,0.0,Gd,No,Rec,223,Unf,0,794,1017,Y,1020,1037,0,2057,0,0,1,1,3,1,Gd,6,1,Gd,Attchd,1936.0,Fin,1,180,Fa,Y,0,0,0,0,322,0,No_pool,No_fence,0,6,2006,250000,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
908,909,20,,8885,No_alley_access,Mod,Mitchel,5,5,1983,1983,0.0,TA,Av,BLQ,301,ALQ,324,239,864,Y,902,0,0,902,1,0,1,0,2,1,TA,5,0,No_fireplace,Attchd,1983.0,Unf,2,484,TA,Y,164,0,0,0,0,0,No_pool,MnPrv,0,6,2006,131000,FV/ RL,Irregular,Other,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
909,910,60,149.0,12589,No_alley_access,Gtl,Gilbert,6,5,2005,2005,0.0,Gd,No,Unf,0,Unf,0,742,742,Y,742,742,0,1484,0,0,2,1,3,1,Gd,8,1,Gd,Attchd,2005.0,Fin,2,390,TA,Y,36,24,0,0,0,0,No_pool,No_fence,0,6,2009,174000,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
910,911,90,80.0,11600,No_alley_access,Gtl,NAmes,5,5,1960,1960,361.0,TA,No,Rec,443,Unf,0,662,1105,Y,1105,1169,0,2274,0,0,2,0,5,2,TA,12,0,No_fireplace,Detchd,1960.0,Unf,2,480,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,1,2010,154300,FV/ RL,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,Duplex/Twnhs/2fmCon,2.5Fin/2Story,Gable/Gambrel,Other,Other,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,Other,Garage_present,Other,Normal/Alloca
911,912,20,,9286,No_alley_access,Mod,CollgCr,5,7,1977,1989,0.0,TA,Av,ALQ,196,Unf,0,1072,1268,Y,1268,0,0,1268,0,0,1,1,3,1,Gd,5,0,No_fireplace,Detchd,1978.0,Unf,1,252,TA,Y,173,0,0,0,0,0,No_pool,No_fence,0,10,2009,143500,FV/ RL,Irregular,Lvl,CulDSac/ FR,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
